resource_id,satellite_id,mission_id,timestamp,orbit_type,orbit_altitude_km,inclination_deg,current_battery_percent,solar_exposure_hours,eclipse_duration_hours,payload_count,payload_power_kw,communication_duration_minutes,communication_bandwidth_mbps,onboard_memory_used_gb,onboard_memory_total_gb,cpu_utilization_percent,temperature_celsius,mission_duration_hours,previous_power_consumption_kw,previous_battery_percent,remaining_battery_percent,power_consumption_kw,memory_after_mission_gb,health_score,mission_risk,memory_utilization_percent
5137,SAT-0022,MIS-005137,2025-04-07 22:55:00,LEO,1160,80,83,6.37,2.07,4,4.64,117,371,448,512,99,53.9,23.41,6.49,83,51.1,6.49,448,41.7,HIGH,87.5
5138,SAT-0063,MIS-005138,2024-06-19 15:54:00,GEO,35786,67,93,0.08,1.59,0,0.5,23,89,59,512,29,20.7,4.63,0.99,93,85.5,0.99,59,94.2,LOW,11.5234375
5139,SAT-0084,MIS-005139,2024-03-08 15:28:00,LEO,573,27,88,7.74,1.3,1,1.35,106,340,251,512,78,34.5,21.37,3.27,88,73.3,3.27,251,85.3,LOW,49.0234375
5140,SAT-0058,MIS-005140,2025-06-18 05:47:00,LEO,804,94,100,3.94,2.08,6,7.27,103,330,500,512,100,59.1,20.73,8.0,100,59.3,8.0,500,28.1,HIGH,97.65625
5141,SAT-0089,MIS-005141,2023-03-16 19:38:00,LEO,1195,52,52,6.73,0.35,2,2.44,47,163,227,512,54,31.7,9.55,3.53,52,43.7,3.53,227,77.5,LOW,44.3359375
5142,SAT-0010,MIS-005142,2025-06-02 04:54:00,LEO,801,98,56,0.92,1.41,2,2.98,17,71,177,512,51,35.3,3.46,3.4,56,41.5,3.4,177,76.6,LOW,34.5703125
5143,SAT-0056,MIS-005143,2024-12-19 14:46:00,GEO,35786,17,77,0.06,0.88,5,6.04,20,82,344,512,75,52.1,4.15,6.53,77,47.7,6.53,344,62.1,MEDIUM,67.1875
5144,SAT-0097,MIS-005144,2022-12-11 01:25:00,SSO,827,98,80,4.71,1.84,0,0.69,105,337,197,512,72,37.1,21.14,2.68,80,61.8,2.68,197,83.7,LOW,38.4765625
5145,SAT-0076,MIS-005145,2025-11-17 02:54:00,MEO,12899,16,81,5.7,1.71,2,2.97,49,169,224,512,56,37.6,9.97,3.83,81,69.1,3.83,224,87.6,LOW,43.75
5146,SAT-0026,MIS-005146,2023-06-16 19:42:00,LEO,973,31,91,3.08,0.76,0,0.96,56,188,121,512,52,32.7,11.26,2.35,91,78.8,2.35,121,91.5,LOW,23.6328125
5147,SAT-0023,MIS-005147,2024-06-23 21:08:00,MEO,8364,38,78,1.29,0.28,0,0.95,55,185,111,512,38,22.2,11.01,1.77,78,64.7,1.77,111,85.9,LOW,21.6796875
5148,SAT-0001,MIS-005148,2024-06-04 22:21:00,LEO,1167,11,84,7.19,1.98,6,6.84,89,287,500,512,100,59.1,17.83,8.0,84,52.1,8.0,500,25.3,HIGH,97.65625
5149,SAT-0055,MIS-005149,2025-05-12 01:36:00,MEO,15038,75,75,6.99,1.42,5,5.73,60,200,405,512,100,58.5,12.03,6.65,75,52.8,6.65,405,43.9,HIGH,79.1015625
5150,SAT-0029,MIS-005150,2024-04-25 00:49:00,MEO,14074,3,58,4.17,1.94,6,7.18,95,306,500,512,100,62.6,19.08,8.0,58,19.1,8.0,500,7.9,HIGH,97.65625
5151,SAT-0085,MIS-005151,2024-06-13 02:53:00,GEO,35786,60,75,2.17,0.12,6,7.41,52,177,449,512,100,63.1,10.52,8.0,75,38.9,8.0,449,25.2,HIGH,87.6953125
5152,SAT-0088,MIS-005152,2025-04-20 03:12:00,LEO,1165,21,99,3.8,1.37,5,6.12,4,32,316,512,72,45.9,0.82,6.44,99,80.2,6.44,316,84.0,LOW,61.71875
5153,SAT-0020,MIS-005153,2024-07-06 15:18:00,GEO,35786,64,66,3.99,2.04,0,0.6,111,354,195,512,61,27.9,22.32,2.32,66,46.8,2.32,195,78.7,LOW,38.0859375
5154,SAT-0066,MIS-005154,2022-05-01 11:02:00,LEO,814,35,76,4.75,2.84,5,6.0,58,195,420,512,96,56.1,11.72,6.85,76,48.7,6.85,420,45.1,MEDIUM,82.03125
5155,SAT-0092,MIS-005155,2025-05-27 05:07:00,MEO,18625,66,87,4.64,1.15,6,7.4,62,206,475,512,100,63.3,12.42,8.0,87,54.3,8.0,475,26.0,HIGH,92.7734375
5156,SAT-0088,MIS-005156,2022-07-04 16:21:00,SSO,787,98,78,2.88,1.56,6,6.87,68,224,488,512,100,61.9,13.62,7.9,78,41.3,7.9,488,19.9,HIGH,95.3125
5157,SAT-0036,MIS-005157,2022-06-04 11:01:00,LEO,612,65,96,4.46,2.91,5,6.0,84,274,463,512,100,63.4,16.95,7.61,96,60.9,7.61,463,30.9,HIGH,90.4296875
5158,SAT-0063,MIS-005158,2022-03-02 10:58:00,SSO,890,98,76,4.71,1.67,4,4.6,30,110,320,512,79,48.0,6.0,4.92,76,60.9,4.92,320,70.3,MEDIUM,62.5
5159,SAT-0052,MIS-005159,2023-09-27 19:13:00,LEO,1081,98,93,5.41,2.21,1,1.55,14,63,108,512,30,17.8,2.91,1.65,93,94.9,1.65,108,98.0,LOW,21.09375
5160,SAT-0057,MIS-005160,2023-10-26 20:41:00,LEO,827,19,62,5.51,0.98,2,2.28,74,243,253,512,65,35.2,14.88,3.5,62,47.1,3.5,253,78.8,LOW,49.4140625
5161,SAT-0032,MIS-005161,2025-03-14 08:55:00,GEO,35786,11,60,5.86,3.24,4,4.41,115,366,459,512,100,54.9,23.13,6.56,60,27.0,6.56,459,28.3,HIGH,89.6484375
5162,SAT-0021,MIS-005162,2022-11-16 04:11:00,SSO,678,98,100,1.82,3.06,2,2.86,64,212,233,512,75,44.3,12.8,4.24,100,76.4,4.24,233,82.9,LOW,45.5078125
5163,SAT-0002,MIS-005163,2022-03-16 12:17:00,LEO,892,41,58,5.28,2.28,3,3.51,84,274,339,512,87,46.0,16.96,5.05,58,34.8,5.05,339,58.2,MEDIUM,66.2109375
5164,SAT-0081,MIS-005164,2023-12-01 20:49:00,SSO,747,98,94,3.32,1.89,4,4.67,25,96,299,512,71,45.3,5.08,5.51,94,74.5,5.51,299,83.0,LOW,58.3984375
5165,SAT-0064,MIS-005165,2023-05-29 14:24:00,GEO,35786,59,72,4.07,3.05,5,5.86,46,159,408,512,98,52.7,9.27,6.47,72,46.8,6.47,408,49.5,MEDIUM,79.6875
5166,SAT-0060,MIS-005166,2025-04-14 11:46:00,GEO,35786,87,58,5.12,1.98,2,3.01,42,148,201,512,49,33.6,8.54,4.02,58,45.3,4.02,201,78.1,LOW,39.2578125
5167,SAT-0023,MIS-005167,2024-11-01 05:10:00,LEO,1053,22,84,4.29,2.25,4,4.61,70,232,376,512,87,50.0,14.15,6.04,84,57.1,6.04,376,62.3,MEDIUM,73.4375
5168,SAT-0001,MIS-005168,2024-04-13 17:51:00,LEO,830,65,76,0.33,0.12,2,2.27,36,129,205,512,56,30.2,7.32,3.11,76,58.4,3.11,205,83.3,LOW,40.0390625
5169,SAT-0002,MIS-005169,2022-11-24 09:26:00,SSO,753,98,77,6.27,0.52,1,1.91,22,86,116,512,37,26.6,4.43,2.38,77,76.5,2.38,116,90.6,LOW,22.65625
5170,SAT-0099,MIS-005170,2024-10-26 10:37:00,GEO,35786,59,73,7.12,3.23,1,1.55,36,128,132,512,39,31.6,7.2,2.22,73,72.6,2.22,132,89.0,LOW,25.78125
5171,SAT-0017,MIS-005171,2024-07-21 08:24:00,MEO,5167,97,71,6.55,3.75,6,6.77,51,175,450,512,100,65.5,10.38,7.8,71,44.6,7.8,450,24.3,HIGH,87.890625
5172,SAT-0039,MIS-005172,2022-09-30 15:01:00,MEO,16542,59,89,1.35,3.49,3,3.88,56,190,298,512,75,41.9,11.39,5.02,89,62.5,5.02,298,80.2,LOW,58.203125
5173,SAT-0070,MIS-005173,2022-07-20 08:55:00,LEO,710,1,63,6.74,1.41,2,2.48,31,114,178,512,43,33.0,6.3,2.88,63,59.9,2.88,178,84.0,LOW,34.765625
5174,SAT-0011,MIS-005174,2023-10-25 22:46:00,LEO,601,19,64,3.77,0.29,3,3.76,96,309,368,512,82,43.3,19.27,5.32,64,34.8,5.32,368,64.0,MEDIUM,71.875
5175,SAT-0030,MIS-005175,2023-03-20 00:35:00,LEO,545,83,75,7.56,2.31,3,3.45,19,78,244,512,57,34.0,3.9,3.81,75,71.8,3.81,244,88.7,LOW,47.65625
5176,SAT-0096,MIS-005176,2022-11-06 01:19:00,LEO,832,52,93,2.81,1.49,6,6.73,83,269,500,512,100,59.9,16.64,8.0,93,53.3,8.0,500,24.8,HIGH,97.65625
5177,SAT-0035,MIS-005177,2023-03-16 07:49:00,LEO,509,42,64,2.13,1.82,3,3.51,59,199,289,512,77,44.2,11.96,4.54,64,40.5,4.54,289,67.7,MEDIUM,56.4453125
5178,SAT-0066,MIS-005178,2024-05-06 07:03:00,MEO,5044,83,77,3.15,3.17,0,0.5,78,256,134,512,53,30.2,15.76,2.26,77,61.7,2.26,134,84.7,LOW,26.171875
5179,SAT-0071,MIS-005179,2024-02-12 03:40:00,SSO,663,98,51,6.38,2.71,4,4.76,119,377,452,512,100,53.3,23.81,6.56,51,18.5,6.56,452,28.1,HIGH,88.28125
5180,SAT-0077,MIS-005180,2024-05-17 18:58:00,LEO,759,67,89,3.71,2.83,4,4.47,50,171,348,512,89,47.5,10.1,5.64,89,65.8,5.64,348,67.8,MEDIUM,67.96875
5181,SAT-0095,MIS-005181,2024-10-09 11:19:00,LEO,894,74,81,0.39,2.31,2,2.86,42,148,196,512,64,33.7,8.56,3.74,81,60.0,3.74,196,84.0,LOW,38.28125
5182,SAT-0049,MIS-005182,2022-07-31 13:50:00,SSO,728,98,80,0.78,1.15,5,5.67,24,92,365,512,76,47.7,4.84,6.31,80,52.4,6.31,365,68.7,MEDIUM,71.2890625
5183,SAT-0054,MIS-005183,2022-12-04 02:21:00,LEO,1142,18,80,2.86,3.54,5,5.61,46,160,393,512,94,50.0,9.34,6.26,80,53.2,6.26,393,57.3,MEDIUM,76.7578125
5184,SAT-0063,MIS-005184,2024-09-07 02:33:00,MEO,9930,54,60,5.41,0.19,3,3.39,71,235,307,512,87,44.3,14.38,4.73,60,40.4,4.73,307,62.5,MEDIUM,59.9609375
5185,SAT-0066,MIS-005185,2024-10-18 15:45:00,LEO,792,25,89,3.93,1.57,1,1.18,107,341,239,512,65,34.5,21.43,2.91,89,68.1,2.91,239,87.2,LOW,46.6796875
5186,SAT-0027,MIS-005186,2024-01-17 23:19:00,MEO,16044,63,52,1.95,3.54,5,5.69,31,115,378,512,75,46.6,6.38,6.14,52,26.2,6.14,378,60.1,MEDIUM,73.828125
5187,SAT-0028,MIS-005187,2022-08-26 12:12:00,GEO,35786,2,92,7.44,1.0,3,3.3,103,329,368,512,97,47.4,20.64,4.99,92,70.4,4.99,368,65.8,MEDIUM,71.875
5188,SAT-0015,MIS-005188,2025-05-21 17:28:00,LEO,818,55,95,5.61,1.35,5,6.05,81,264,446,512,100,57.4,16.3,7.83,95,61.9,7.83,446,41.8,HIGH,87.109375
5189,SAT-0043,MIS-005189,2022-11-19 17:51:00,LEO,1167,86,90,1.1,3.2,4,4.93,42,148,327,512,73,46.5,8.55,5.6,90,63.0,5.6,327,75.9,LOW,63.8671875
5190,SAT-0052,MIS-005190,2023-05-16 15:29:00,LEO,989,90,50,3.11,3.14,5,5.56,47,163,409,512,96,52.4,9.54,6.61,50,22.1,6.61,409,41.0,HIGH,79.8828125
5191,SAT-0054,MIS-005191,2024-07-24 06:17:00,GEO,35786,97,77,5.91,0.82,1,1.88,90,292,227,512,64,33.3,18.15,3.33,77,61.0,3.33,227,84.4,LOW,44.3359375
5192,SAT-0078,MIS-005192,2025-08-11 08:35:00,SSO,644,98,55,6.88,1.97,1,2.09,45,157,142,512,52,37.3,9.18,3.0,55,49.4,3.0,142,79.8,LOW,27.734375
5193,SAT-0008,MIS-005193,2024-09-19 08:57:00,GEO,35786,7,64,6.01,2.57,4,5.07,73,241,392,512,83,49.6,14.77,6.45,64,38.4,6.45,392,57.3,MEDIUM,76.5625
5194,SAT-0090,MIS-005194,2024-01-04 20:21:00,LEO,511,94,59,1.15,3.04,5,6.03,79,259,450,512,100,54.8,15.95,7.28,59,19.4,7.28,450,27.1,HIGH,87.890625
5195,SAT-0019,MIS-005195,2022-04-02 15:06:00,MEO,17206,50,83,1.0,1.62,6,7.14,53,180,477,512,95,65.4,10.71,8.0,83,44.4,8.0,477,21.6,HIGH,93.1640625
5196,SAT-0031,MIS-005196,2022-03-02 22:17:00,SSO,782,98,72,5.79,3.67,6,6.61,119,379,500,512,100,58.1,23.99,8.0,72,32.4,8.0,500,18.6,HIGH,97.65625
5197,SAT-0022,MIS-005197,2023-09-30 22:19:00,MEO,12334,42,83,4.97,0.23,1,1.69,115,367,254,512,72,43.3,23.16,3.51,83,60.4,3.51,254,79.2,LOW,49.609375
5198,SAT-0086,MIS-005198,2023-09-27 04:35:00,LEO,797,3,51,4.32,2.12,1,1.82,73,240,208,512,50,35.6,14.68,3.17,51,35.2,3.17,208,74.1,MEDIUM,40.625
5199,SAT-0013,MIS-005199,2025-05-11 13:59:00,SSO,550,98,70,1.31,0.35,1,1.22,81,264,210,512,59,33.8,16.29,2.74,70,48.6,2.74,210,79.5,LOW,41.015625
5200,SAT-0035,MIS-005200,2023-06-08 14:02:00,GEO,35786,21,71,4.06,0.62,5,6.1,76,250,437,512,100,65.4,15.36,7.78,71,35.7,7.78,437,23.5,HIGH,85.3515625
5201,SAT-0061,MIS-005201,2023-08-29 06:32:00,LEO,521,47,63,2.26,1.65,6,6.96,87,282,500,512,100,66.5,17.49,8.0,63,21.5,8.0,500,4.2,HIGH,97.65625
5202,SAT-0048,MIS-005202,2022-05-15 04:07:00,LEO,742,56,87,6.98,2.17,0,0.57,35,127,80,512,34,26.0,7.14,1.11,87,90.8,1.11,80,96.3,LOW,15.625
5203,SAT-0052,MIS-005203,2023-03-24 03:41:00,GEO,35786,50,81,1.79,1.36,1,1.15,44,154,138,512,38,28.4,8.99,2.05,81,69.2,2.05,138,87.7,LOW,26.953125
5204,SAT-0086,MIS-005204,2022-04-17 03:51:00,LEO,919,69,84,7.29,1.94,2,3.18,105,336,302,512,88,50.9,21.07,4.79,84,62.6,4.79,302,62.9,MEDIUM,58.984375
5205,SAT-0095,MIS-005205,2022-10-23 02:37:00,LEO,960,41,69,5.69,0.77,5,5.77,43,149,401,512,88,52.3,8.6,6.8,69,46.3,6.8,401,54.8,MEDIUM,78.3203125
5206,SAT-0048,MIS-005206,2024-06-11 13:39:00,LEO,853,72,86,4.21,2.9,6,6.84,15,67,419,512,82,60.4,3.16,7.52,86,61.8,7.52,419,52.4,MEDIUM,81.8359375
5207,SAT-0009,MIS-005207,2022-12-25 19:24:00,LEO,858,94,95,1.52,0.71,5,5.97,113,361,500,512,100,61.8,22.77,8.0,95,47.8,8.0,500,20.3,HIGH,97.65625
5208,SAT-0091,MIS-005208,2023-10-14 17:36:00,SSO,721,98,50,7.8,1.23,3,3.34,47,161,273,512,70,38.1,9.45,4.32,50,40.8,4.32,273,76.3,LOW,53.3203125
5209,SAT-0043,MIS-005209,2022-12-09 18:12:00,GEO,35786,91,90,3.97,2.95,0,0.99,73,240,150,512,56,34.2,14.68,2.4,90,76.6,2.4,150,90.6,LOW,29.296875
5210,SAT-0081,MIS-005210,2025-05-27 19:24:00,LEO,953,84,55,4.75,1.22,3,4.02,14,64,233,512,50,42.1,2.97,4.37,55,44.6,4.37,233,75.3,LOW,45.5078125
5211,SAT-0094,MIS-005211,2022-10-14 00:36:00,LEO,457,15,63,6.6,2.1,2,3.1,14,63,169,512,39,31.7,2.87,3.44,63,60.1,3.44,169,84.1,LOW,33.0078125
5212,SAT-0064,MIS-005212,2023-09-28 08:12:00,GEO,35786,7,62,2.78,1.06,3,3.61,85,277,322,512,87,46.4,17.16,5.07,62,33.6,5.07,322,57.2,MEDIUM,62.890625
5213,SAT-0077,MIS-005213,2023-12-31 15:28:00,SSO,896,98,87,6.1,0.48,6,7.54,25,95,435,512,90,59.0,5.05,7.97,87,63.3,7.97,435,47.6,MEDIUM,84.9609375
5214,SAT-0081,MIS-005214,2025-03-10 06:21:00,GEO,35786,12,73,4.7,2.16,0,0.5,29,108,66,512,30,20.6,5.93,1.33,73,72.3,1.33,66,88.9,LOW,12.890625
5215,SAT-0056,MIS-005215,2022-10-05 13:54:00,LEO,459,1,62,3.11,1.56,1,1.16,73,239,185,512,65,27.5,14.62,2.21,62,47.7,2.21,185,79.1,LOW,36.1328125
5216,SAT-0012,MIS-005216,2023-05-02 20:50:00,GEO,35786,11,50,5.22,3.54,3,3.89,44,152,255,512,61,42.8,8.81,4.97,50,33.5,4.97,255,70.0,MEDIUM,49.8046875
5217,SAT-0049,MIS-005217,2022-04-19 00:39:00,SSO,572,98,100,1.54,2.16,2,2.55,30,110,185,512,58,31.0,6.04,2.97,100,86.4,2.97,185,94.5,LOW,36.1328125
5218,SAT-0095,MIS-005218,2024-02-08 04:47:00,SSO,671,98,64,0.87,1.23,0,0.51,95,305,169,512,49,32.3,19.05,2.49,64,40.5,2.49,169,76.2,LOW,33.0078125
5219,SAT-0040,MIS-005219,2023-08-31 14:06:00,LEO,957,6,65,1.82,0.1,0,0.87,4,34,36,512,12,13.3,0.97,0.76,65,64.8,0.76,36,85.9,LOW,7.03125
5220,SAT-0033,MIS-005220,2024-02-12 13:57:00,GEO,35786,91,89,2.78,2.74,4,4.45,26,98,303,512,76,44.0,5.25,5.06,89,70.1,5.06,303,80.2,LOW,59.1796875
5221,SAT-0004,MIS-005221,2025-09-15 21:53:00,LEO,1051,38,82,4.64,0.04,4,4.47,43,151,317,512,69,47.2,8.74,5.21,82,63.4,5.21,317,76.7,LOW,61.9140625
5222,SAT-0020,MIS-005222,2024-11-06 21:46:00,LEO,532,89,63,6.12,0.07,1,1.88,11,54,93,512,38,23.7,2.28,2.33,63,64.1,2.33,93,85.6,LOW,18.1640625
5223,SAT-0030,MIS-005223,2023-03-02 11:35:00,GEO,35786,79,70,0.52,1.85,3,4.02,89,288,351,512,94,51.2,17.88,5.39,70,35.2,5.39,351,48.6,MEDIUM,68.5546875
5224,SAT-0013,MIS-005224,2025-05-18 02:02:00,GEO,35786,17,55,7.42,0.3,4,4.77,58,196,341,512,73,42.3,11.77,5.58,55,38.1,5.58,341,71.0,MEDIUM,66.6015625
5225,SAT-0062,MIS-005225,2024-03-15 02:23:00,SSO,842,98,67,0.91,0.96,3,3.85,94,302,349,512,79,45.2,18.8,5.55,67,31.6,5.55,349,61.9,MEDIUM,68.1640625
5226,SAT-0093,MIS-005226,2023-06-18 08:40:00,LEO,743,67,78,1.3,2.58,0,0.59,50,170,94,512,37,23.5,10.05,1.54,78,66.4,1.54,94,86.6,LOW,18.359375
5227,SAT-0026,MIS-005227,2025-12-23 22:59:00,SSO,605,98,57,4.27,1.66,4,4.42,39,138,322,512,84,52.3,7.89,5.19,57,38.5,5.19,322,53.6,MEDIUM,62.890625
5228,SAT-0056,MIS-005228,2022-11-02 19:21:00,LEO,1048,96,55,5.7,3.75,5,5.51,22,86,342,512,80,47.0,4.46,5.72,55,40.0,5.72,342,62.6,MEDIUM,66.796875
5229,SAT-0041,MIS-005229,2023-04-28 14:52:00,MEO,8308,12,52,0.28,1.2,3,3.67,74,242,312,512,82,44.0,14.86,4.78,52,21.6,4.78,312,57.8,MEDIUM,60.9375
5230,SAT-0091,MIS-005230,2022-12-23 02:47:00,LEO,833,30,66,0.66,2.83,5,5.7,20,81,366,512,75,55.4,4.1,6.49,66,38.1,6.49,366,54.3,MEDIUM,71.484375
5231,SAT-0045,MIS-005231,2022-03-12 21:19:00,LEO,1111,59,72,1.03,0.61,5,5.73,7,42,319,512,65,51.4,1.47,6.09,72,48.5,6.09,319,65.7,MEDIUM,62.3046875
5232,SAT-0018,MIS-005232,2022-02-11 21:51:00,LEO,775,6,63,2.37,3.29,5,6.12,99,318,477,512,100,58.2,19.9,7.93,63,20.1,7.93,477,18.0,HIGH,93.1640625
5233,SAT-0084,MIS-005233,2023-03-02 00:13:00,SSO,837,98,98,4.43,3.34,1,1.21,66,219,182,512,55,27.0,13.33,2.61,98,85.8,2.61,182,94.3,LOW,35.546875
5234,SAT-0033,MIS-005234,2025-10-24 18:30:00,LEO,598,55,95,7.63,2.64,2,2.9,55,187,221,512,58,33.5,11.19,4.05,95,85.1,4.05,221,94.0,LOW,43.1640625
5235,SAT-0085,MIS-005235,2022-02-21 19:47:00,LEO,908,93,69,3.18,1.62,5,5.54,3,30,329,512,74,51.8,0.71,5.56,69,52.6,5.56,329,64.9,MEDIUM,64.2578125
5236,SAT-0073,MIS-005236,2022-11-08 05:07:00,GEO,35786,65,86,0.91,2.72,4,5.12,105,335,439,512,93,62.1,21.05,7.25,86,42.0,7.25,439,33.0,HIGH,85.7421875
5237,SAT-0042,MIS-005237,2025-08-21 08:04:00,MEO,13786,43,83,2.82,3.33,6,7.33,27,102,430,512,90,60.0,5.52,8.0,83,52.2,8.0,430,42.9,HIGH,83.984375
5238,SAT-0034,MIS-005238,2023-06-15 16:26:00,LEO,527,15,58,6.99,2.08,0,0.71,65,216,120,512,42,26.8,13.13,2.08,58,53.2,2.08,120,81.3,LOW,23.4375
5239,SAT-0045,MIS-005239,2022-08-17 12:04:00,LEO,1028,29,79,2.74,3.68,1,2.03,39,137,133,512,35,33.1,7.8,2.93,79,66.5,2.93,133,86.6,LOW,25.9765625
5240,SAT-0100,MIS-005240,2025-10-20 04:55:00,MEO,17589,48,65,1.73,2.63,3,3.6,44,152,269,512,62,40.8,8.81,4.81,65,42.2,4.81,269,75.9,LOW,52.5390625
5241,SAT-0032,MIS-005241,2023-06-08 19:31:00,GEO,35786,59,50,4.24,1.17,3,3.9,70,231,317,512,85,49.0,14.07,5.54,50,25.1,5.54,317,51.7,MEDIUM,61.9140625
5242,SAT-0085,MIS-005242,2023-03-04 20:26:00,LEO,997,74,70,6.19,3.09,3,4.01,73,240,310,512,83,50.8,14.68,5.47,70,48.8,5.47,310,60.0,MEDIUM,60.546875
5243,SAT-0013,MIS-005243,2025-01-17 07:50:00,MEO,9425,35,60,3.05,1.69,2,3.18,99,319,308,512,71,43.3,19.96,5.23,60,29.2,5.23,308,67.2,MEDIUM,60.15625
5244,SAT-0086,MIS-005244,2025-06-03 08:48:00,MEO,12389,17,81,6.05,1.09,3,3.76,90,291,329,512,86,50.2,18.11,5.74,81,55.7,5.74,329,62.0,MEDIUM,64.2578125
5245,SAT-0005,MIS-005245,2022-05-29 17:30:00,GEO,35786,90,54,3.79,0.75,5,5.73,66,220,422,512,96,60.4,13.39,7.14,54,22.3,7.14,422,29.0,HIGH,82.421875
5246,SAT-0099,MIS-005246,2025-07-13 06:45:00,GEO,35786,76,99,2.39,0.37,4,5.36,70,230,372,512,78,55.6,14.04,6.66,99,65.9,6.66,372,63.6,MEDIUM,72.65625
5247,SAT-0063,MIS-005247,2025-12-29 03:56:00,LEO,981,18,52,0.51,2.55,3,3.76,48,165,263,512,70,47.1,9.71,4.8,52,26.1,4.8,263,61.9,MEDIUM,51.3671875
5248,SAT-0069,MIS-005248,2025-01-15 03:20:00,GEO,35786,20,51,6.88,3.86,2,3.15,50,171,210,512,59,35.1,10.1,4.08,51,40.4,4.08,210,76.1,LOW,41.015625
5249,SAT-0055,MIS-005249,2022-03-26 21:07:00,GEO,35786,38,98,7.42,3.67,4,4.8,99,318,408,512,95,52.3,19.9,6.69,98,70.2,6.69,408,60.8,MEDIUM,79.6875
5250,SAT-0100,MIS-005250,2023-12-29 23:43:00,LEO,898,76,52,4.89,1.53,2,2.99,3,30,157,512,38,27.1,0.71,2.98,52,49.3,2.98,157,79.7,LOW,30.6640625
5251,SAT-0096,MIS-005251,2025-01-23 01:14:00,MEO,7021,82,100,1.46,0.26,0,0.89,86,278,170,512,61,28.5,17.24,2.82,100,77.8,2.82,170,91.1,LOW,33.203125
5252,SAT-0030,MIS-005252,2023-07-15 18:50:00,GEO,35786,22,89,2.72,3.84,0,0.51,17,73,53,512,18,12.9,3.55,0.67,89,88.9,0.67,53,95.6,LOW,10.3515625
5253,SAT-0031,MIS-005253,2025-03-22 22:51:00,LEO,942,60,85,3.17,3.87,2,2.71,61,204,241,512,63,39.0,12.28,3.84,85,66.2,3.84,241,86.5,LOW,47.0703125
5254,SAT-0034,MIS-005254,2023-05-20 01:32:00,LEO,503,65,76,4.86,0.36,1,1.65,98,316,241,512,61,33.2,19.76,3.7,76,55.1,3.7,241,82.0,LOW,47.0703125
5255,SAT-0030,MIS-005255,2022-12-10 06:38:00,LEO,436,85,60,1.6,3.75,2,2.83,2,28,154,512,34,31.6,0.55,2.85,60,51.4,2.85,154,80.5,LOW,30.078125
5256,SAT-0045,MIS-005256,2024-04-25 21:10:00,LEO,792,37,57,5.32,3.51,4,4.85,117,371,447,512,99,59.5,23.45,7.09,57,20.5,7.09,447,23.0,HIGH,87.3046875
5257,SAT-0009,MIS-005257,2024-11-22 07:41:00,SSO,623,98,72,0.96,2.52,1,1.14,42,148,152,512,45,26.3,8.54,1.72,72,60.2,1.72,152,84.1,LOW,29.6875
5258,SAT-0059,MIS-005258,2022-05-28 00:49:00,LEO,1189,86,51,2.9,0.87,6,6.67,46,159,468,512,100,64.5,9.28,7.68,51,18.7,7.68,468,11.7,HIGH,91.40625
5259,SAT-0064,MIS-005259,2022-04-10 14:05:00,LEO,935,40,74,7.06,0.9,4,4.72,16,70,280,512,76,46.4,3.38,4.99,74,65.5,4.99,280,75.5,LOW,54.6875
5260,SAT-0069,MIS-005260,2022-08-23 08:14:00,MEO,10447,39,66,1.49,0.26,0,0.66,77,253,143,512,45,31.1,15.56,1.8,66,49.3,1.8,143,79.7,LOW,27.9296875
5261,SAT-0014,MIS-005261,2022-06-28 16:52:00,SSO,561,98,87,1.19,0.01,5,5.61,71,233,431,512,100,57.4,14.23,7.23,87,49.1,7.23,431,39.6,HIGH,84.1796875
5262,SAT-0036,MIS-005262,2025-10-07 18:13:00,MEO,14825,65,80,5.14,1.87,3,4.16,16,70,231,512,47,35.8,3.35,4.28,80,70.5,4.28,231,88.2,LOW,45.1171875
5263,SAT-0052,MIS-005263,2022-08-06 04:29:00,LEO,917,37,96,5.13,2.36,1,1.14,102,327,242,512,75,35.8,20.48,3.3,96,76.7,3.3,242,88.2,LOW,47.265625
5264,SAT-0086,MIS-005264,2025-04-25 14:31:00,GEO,35786,18,65,3.24,2.37,3,3.77,66,218,311,512,83,49.4,13.25,4.86,65,41.4,4.86,311,58.8,MEDIUM,60.7421875
5265,SAT-0030,MIS-005265,2025-06-17 23:44:00,SSO,519,98,95,4.06,2.07,5,6.46,9,48,345,512,80,52.6,1.87,6.98,95,73.7,6.98,345,69.4,MEDIUM,67.3828125
5266,SAT-0063,MIS-005266,2023-03-27 17:45:00,LEO,902,51,97,4.59,2.23,2,3.0,86,280,274,512,69,38.7,17.36,4.84,97,72.9,4.84,274,89.2,LOW,53.515625
5267,SAT-0089,MIS-005267,2023-03-17 15:38:00,LEO,462,42,56,4.72,3.41,6,7.33,103,330,500,512,100,64.6,20.72,8.0,56,16.9,8.0,500,4.6,HIGH,97.65625
5268,SAT-0037,MIS-005268,2023-11-01 01:14:00,LEO,877,67,59,1.21,0.43,2,2.84,105,337,310,512,86,45.4,21.14,4.69,59,25.7,4.69,310,55.8,MEDIUM,60.546875
5269,SAT-0019,MIS-005269,2024-03-16 22:54:00,MEO,18093,36,62,3.69,2.31,4,4.96,30,112,297,512,62,40.3,6.17,5.32,62,43.2,5.32,297,76.9,LOW,58.0078125
