payload_id,satellite_id,mission_id,payload_type,operation_duration_minutes,power_consumed_kw,memory_generated_gb,temperature_celsius,operation_status
PAY-04753,SAT-0056,MIS-004753,Communication Antenna,658,1.66,96.0,33.9,Completed
PAY-04754,SAT-0071,MIS-004754,Multispectral Sensor,1141,4.66,253.8,58.3,Completed
PAY-04755,SAT-0029,MIS-004755,Multispectral Sensor,907,6.16,261.6,64.0,Completed
PAY-04756,SAT-0008,MIS-004756,Thermal Sensor,1402,7.3,300.0,62.7,Completed
PAY-04757,SAT-0040,MIS-004757,Thermal Sensor,940,7.52,300.0,61.0,Completed
PAY-04758,SAT-0030,MIS-004758,Camera,494,7.2,455.0,63.4,Completed
PAY-04759,SAT-0034,MIS-004759,Camera,1069,4.88,416.0,57.8,Completed
PAY-04760,SAT-0062,MIS-004760,Multispectral Sensor,309,2.47,103.2,30.8,Completed
PAY-04761,SAT-0094,MIS-004761,SAR Radar,1267,6.0,297.6,65.0,Completed
PAY-04762,SAT-0050,MIS-004762,Multispectral Sensor,1231,0.82,101.4,29.4,Completed
PAY-04763,SAT-0097,MIS-004763,Multispectral Sensor,1083,5.88,276.0,55.8,Completed
PAY-04764,SAT-0048,MIS-004764,Communication Antenna,844,5.76,261.0,54.4,Completed
PAY-04765,SAT-0093,MIS-004765,Multispectral Sensor,971,0.5,97.2,30.7,Completed
PAY-04766,SAT-0093,MIS-004766,Camera,676,0.87,111.0,25.4,Completed
PAY-04767,SAT-0053,MIS-004767,Camera,843,4.04,312.0,49.7,Completed
PAY-04768,SAT-0081,MIS-004768,Communication Antenna,57,5.4,157.2,44.1,Completed
PAY-04769,SAT-0039,MIS-004769,Communication Antenna,43,6.25,194.4,48.9,Completed
PAY-04770,SAT-0069,MIS-004770,Multispectral Sensor,1204,6.86,300.0,66.0,Completed
PAY-04771,SAT-0071,MIS-004771,Communication Antenna,549,2.97,123.6,31.0,Completed
PAY-04772,SAT-0065,MIS-004772,SAR Radar,544,6.0,271.2,63.0,Completed
PAY-04773,SAT-0002,MIS-004773,Communication Antenna,839,5.9,262.2,60.9,Completed
PAY-04774,SAT-0030,MIS-004774,Multispectral Sensor,1417,3.87,237.6,54.1,Completed
PAY-04775,SAT-0056,MIS-004775,Camera,1281,5.55,497.0,57.3,Completed
PAY-04776,SAT-0008,MIS-004776,Thermal Sensor,876,3.02,154.2,44.0,Completed
PAY-04777,SAT-0042,MIS-004777,Camera,706,3.74,299.0,40.6,Completed
PAY-04778,SAT-0002,MIS-004778,Camera,1070,4.22,347.0,48.9,Completed
PAY-04779,SAT-0090,MIS-004779,Thermal Sensor,377,3.17,121.8,36.6,Completed
PAY-04780,SAT-0023,MIS-004780,Multispectral Sensor,263,6.92,250.8,59.9,Completed
PAY-04781,SAT-0096,MIS-004781,Camera,586,2.38,233.0,38.7,Completed
PAY-04782,SAT-0036,MIS-004782,Thermal Sensor,865,2.62,147.6,34.1,Completed
PAY-04783,SAT-0051,MIS-004783,Camera,1431,6.18,495.0,64.0,Completed
PAY-04784,SAT-0023,MIS-004784,Camera,520,3.9,260.0,48.1,Completed
PAY-04785,SAT-0073,MIS-004785,Communication Antenna,590,3.89,162.6,45.3,Completed
PAY-04786,SAT-0065,MIS-004786,Camera,1046,6.77,500.0,62.2,Completed
PAY-04787,SAT-0071,MIS-004787,Multispectral Sensor,1238,3.98,224.4,54.0,Completed
PAY-04788,SAT-0015,MIS-004788,SAR Radar,341,6.0,108.6,39.1,Completed
PAY-04789,SAT-0057,MIS-004789,SAR Radar,300,6.0,67.8,29.9,Completed
PAY-04790,SAT-0081,MIS-004790,Camera,66,1.68,97.0,25.2,Completed
PAY-04791,SAT-0081,MIS-004791,Multispectral Sensor,688,2.86,136.2,35.2,Completed
PAY-04792,SAT-0098,MIS-004792,Thermal Sensor,888,2.36,163.8,43.6,Completed
PAY-04793,SAT-0027,MIS-004793,SAR Radar,1252,6.0,114.6,30.8,Completed
PAY-04794,SAT-0072,MIS-004794,Multispectral Sensor,1412,3.89,229.2,51.7,Completed
PAY-04795,SAT-0031,MIS-004795,Communication Antenna,765,1.13,117.0,27.0,Completed
PAY-04796,SAT-0006,MIS-004796,SAR Radar,1092,6.0,163.8,41.1,Completed
PAY-04797,SAT-0001,MIS-004797,Camera,1074,1.61,223.0,37.1,Completed
PAY-04798,SAT-0057,MIS-004798,SAR Radar,76,6.0,126.6,34.0,Completed
PAY-04799,SAT-0021,MIS-004799,SAR Radar,1186,6.0,137.4,32.2,Completed
PAY-04800,SAT-0030,MIS-004800,Camera,677,4.06,303.0,48.5,Completed
PAY-04801,SAT-0043,MIS-004801,SAR Radar,1369,6.0,112.2,34.0,Completed
PAY-04802,SAT-0060,MIS-004802,Camera,1279,6.87,500.0,65.1,Completed
PAY-04803,SAT-0011,MIS-004803,Camera,648,4.82,345.0,54.2,Completed
PAY-04804,SAT-0063,MIS-004804,Multispectral Sensor,1398,6.32,300.0,62.0,Completed
PAY-04805,SAT-0066,MIS-004805,Camera,1279,6.93,500.0,59.8,Completed
PAY-04806,SAT-0052,MIS-004806,Camera,429,5.94,374.0,56.8,Completed
PAY-04807,SAT-0058,MIS-004807,Camera,1306,4.47,436.0,51.8,Completed
PAY-04808,SAT-0055,MIS-004808,Thermal Sensor,665,0.63,60.0,21.1,Completed
PAY-04809,SAT-0013,MIS-004809,Multispectral Sensor,546,5.69,241.2,54.8,Completed
PAY-04810,SAT-0034,MIS-004810,Multispectral Sensor,1007,2.02,133.2,34.5,Completed
PAY-04811,SAT-0023,MIS-004811,SAR Radar,961,6.0,268.8,58.3,Completed
PAY-04812,SAT-0033,MIS-004812,SAR Radar,1023,6.0,282.0,58.1,Completed
PAY-04813,SAT-0009,MIS-004813,Thermal Sensor,181,2.97,97.2,36.5,Completed
PAY-04814,SAT-0034,MIS-004814,Communication Antenna,81,7.04,243.0,54.9,Completed
PAY-04815,SAT-0090,MIS-004815,Communication Antenna,311,0.5,30.6,16.1,Completed
PAY-04816,SAT-0024,MIS-004816,Thermal Sensor,136,0.72,20.4,14.0,Completed
PAY-04817,SAT-0086,MIS-004817,SAR Radar,1114,6.0,284.4,58.8,Completed
PAY-04818,SAT-0049,MIS-004818,Thermal Sensor,747,3.54,181.2,40.5,Completed
PAY-04819,SAT-0038,MIS-004819,SAR Radar,223,6.0,102.0,29.2,Completed
PAY-04820,SAT-0050,MIS-004820,Multispectral Sensor,394,0.5,49.8,23.1,Completed
PAY-04821,SAT-0061,MIS-004821,Camera,1373,2.46,326.0,50.0,Completed
PAY-04822,SAT-0087,MIS-004822,Camera,802,1.31,187.0,30.7,Completed
PAY-04823,SAT-0052,MIS-004823,Multispectral Sensor,961,0.5,94.8,28.8,Completed
PAY-04824,SAT-0046,MIS-004824,Camera,570,1.18,160.0,32.7,Completed
PAY-04825,SAT-0058,MIS-004825,Multispectral Sensor,985,0.83,83.4,33.2,Completed
PAY-04826,SAT-0073,MIS-004826,Multispectral Sensor,997,4.4,242.4,52.3,Completed
PAY-04827,SAT-0008,MIS-004827,Camera,65,6.74,391.0,56.2,Completed
PAY-04828,SAT-0007,MIS-004828,Thermal Sensor,190,2.23,103.2,35.5,Completed
PAY-04829,SAT-0027,MIS-004829,SAR Radar,909,6.0,149.4,36.3,Completed
PAY-04830,SAT-0028,MIS-004830,Thermal Sensor,294,5.11,187.8,46.0,Completed
PAY-04831,SAT-0039,MIS-004831,SAR Radar,1155,6.0,280.2,63.5,Completed
PAY-04832,SAT-0005,MIS-004832,Thermal Sensor,1015,3.77,205.2,42.4,Completed
PAY-04833,SAT-0040,MIS-004833,SAR Radar,312,6.0,219.0,48.4,Completed
PAY-04834,SAT-0083,MIS-004834,Communication Antenna,688,5.1,210.0,53.5,Completed
PAY-04835,SAT-0006,MIS-004835,SAR Radar,544,6.0,194.4,50.6,Completed
PAY-04836,SAT-0082,MIS-004836,SAR Radar,917,6.0,273.0,62.6,Completed
PAY-04837,SAT-0020,MIS-004837,Communication Antenna,1220,2.81,186.6,39.1,Completed
PAY-04838,SAT-0054,MIS-004838,SAR Radar,167,6.0,23.4,21.7,Completed
PAY-04839,SAT-0041,MIS-004839,Communication Antenna,749,0.5,71.4,29.6,Completed
PAY-04840,SAT-0095,MIS-004840,Multispectral Sensor,1187,5.9,280.2,57.5,Completed
PAY-04841,SAT-0024,MIS-004841,SAR Radar,793,6.0,294.0,57.6,Completed
PAY-04842,SAT-0035,MIS-004842,SAR Radar,1197,6.0,222.0,51.0,Completed
PAY-04843,SAT-0078,MIS-004843,Thermal Sensor,522,6.0,234.6,58.0,Completed
PAY-04844,SAT-0047,MIS-004844,Camera,1395,0.5,205.0,36.3,Completed
PAY-04845,SAT-0001,MIS-004845,SAR Radar,898,6.0,184.2,49.6,Completed
PAY-04846,SAT-0029,MIS-004846,Communication Antenna,185,0.5,34.8,13.7,Completed
PAY-04847,SAT-0026,MIS-004847,Communication Antenna,940,6.73,298.2,60.6,Completed
PAY-04848,SAT-0051,MIS-004848,SAR Radar,480,6.0,51.0,20.7,Completed
PAY-04849,SAT-0032,MIS-004849,Communication Antenna,84,1.23,61.2,23.6,Completed
PAY-04850,SAT-0089,MIS-004850,Multispectral Sensor,847,5.57,267.0,55.5,Completed
PAY-04851,SAT-0037,MIS-004851,Camera,871,4.84,387.0,50.7,Completed
PAY-04852,SAT-0029,MIS-004852,Thermal Sensor,784,0.5,82.8,20.7,Completed
PAY-04853,SAT-0083,MIS-004853,Communication Antenna,624,2.5,124.8,39.5,Completed
PAY-04854,SAT-0083,MIS-004854,SAR Radar,964,6.0,121.8,34.7,Completed
PAY-04855,SAT-0050,MIS-004855,SAR Radar,120,6.0,88.2,33.2,Completed
PAY-04856,SAT-0032,MIS-004856,Camera,1378,3.69,392.0,56.0,Completed
PAY-04857,SAT-0056,MIS-004857,Communication Antenna,1042,4.82,236.4,51.9,Completed
PAY-04858,SAT-0022,MIS-004858,SAR Radar,967,6.0,85.8,28.1,Completed
PAY-04859,SAT-0048,MIS-004859,SAR Radar,531,6.0,199.8,49.3,Completed
PAY-04860,SAT-0076,MIS-004860,Thermal Sensor,120,6.63,246.6,50.4,Completed
PAY-04861,SAT-0061,MIS-004861,Multispectral Sensor,1282,3.48,218.4,57.3,Completed
PAY-04862,SAT-0041,MIS-004862,Thermal Sensor,1233,0.5,117.6,33.4,Completed
PAY-04863,SAT-0046,MIS-004863,SAR Radar,904,6.0,219.6,53.2,Completed
PAY-04864,SAT-0019,MIS-004864,Communication Antenna,772,4.51,220.2,45.9,Completed
PAY-04865,SAT-0003,MIS-004865,Multispectral Sensor,1200,7.06,300.0,66.0,Completed
PAY-04866,SAT-0075,MIS-004866,Camera,219,4.97,304.0,48.0,Completed
PAY-04867,SAT-0100,MIS-004867,Camera,309,4.79,290.0,42.7,Completed
PAY-04868,SAT-0048,MIS-004868,SAR Radar,702,6.0,106.2,31.0,Completed
PAY-04869,SAT-0040,MIS-004869,Thermal Sensor,856,2.05,118.2,39.7,Completed
PAY-04870,SAT-0085,MIS-004870,Multispectral Sensor,861,7.3,294.6,62.5,Completed
PAY-04871,SAT-0012,MIS-004871,Multispectral Sensor,60,4.57,157.8,35.9,Completed
PAY-04872,SAT-0037,MIS-004872,Multispectral Sensor,1287,0.72,111.0,35.6,Completed
PAY-04873,SAT-0058,MIS-004873,Multispectral Sensor,172,3.15,88.8,30.5,Completed
PAY-04874,SAT-0083,MIS-004874,SAR Radar,540,6.0,266.4,57.1,Completed
PAY-04875,SAT-0028,MIS-004875,Communication Antenna,459,7.21,266.4,55.6,Completed
PAY-04876,SAT-0084,MIS-004876,SAR Radar,543,6.0,133.8,38.1,Completed
PAY-04877,SAT-0041,MIS-004877,Communication Antenna,325,0.5,32.4,24.0,Completed
PAY-04878,SAT-0078,MIS-004878,Multispectral Sensor,46,5.65,204.0,53.3,Completed
PAY-04879,SAT-0022,MIS-004879,Camera,775,5.21,357.0,58.3,Completed
PAY-04880,SAT-0078,MIS-004880,Communication Antenna,787,6.44,246.6,65.4,Completed
PAY-04881,SAT-0030,MIS-004881,SAR Radar,206,6.0,63.0,26.2,Completed
PAY-04882,SAT-0085,MIS-004882,Camera,1259,6.95,500.0,62.4,Completed
PAY-04883,SAT-0056,MIS-004883,Camera,558,7.07,469.0,64.8,Completed
PAY-04884,SAT-0040,MIS-004884,Thermal Sensor,193,5.56,213.6,47.0,Completed
PAY-04885,SAT-0060,MIS-004885,SAR Radar,811,6.0,111.6,36.5,Completed
PAY-04886,SAT-0063,MIS-004886,SAR Radar,702,6.0,174.0,39.3,Completed
PAY-04887,SAT-0055,MIS-004887,SAR Radar,1275,6.0,300.0,58.3,Completed
PAY-04888,SAT-0083,MIS-004888,SAR Radar,1133,6.0,178.2,46.3,Completed
PAY-04889,SAT-0052,MIS-004889,SAR Radar,231,6.0,31.8,15.1,Completed
PAY-04890,SAT-0074,MIS-004890,Communication Antenna,1240,5.6,284.4,60.0,Completed
PAY-04891,SAT-0098,MIS-004891,Communication Antenna,1170,1.48,147.6,39.6,Completed
PAY-04892,SAT-0003,MIS-004892,Thermal Sensor,1141,6.25,280.2,57.9,Completed
PAY-04893,SAT-0091,MIS-004893,SAR Radar,1368,6.0,271.2,58.4,Completed
PAY-04894,SAT-0085,MIS-004894,Multispectral Sensor,128,1.9,60.6,27.4,Completed
PAY-04895,SAT-0004,MIS-004895,Thermal Sensor,1279,6.35,288.6,64.7,Completed
PAY-04896,SAT-0024,MIS-004896,Thermal Sensor,567,5.88,229.2,53.3,Completed
PAY-04897,SAT-0093,MIS-004897,Multispectral Sensor,268,3.19,100.2,38.4,Completed
PAY-04898,SAT-0039,MIS-004898,SAR Radar,945,6.0,223.2,48.1,Completed
PAY-04899,SAT-0023,MIS-004899,SAR Radar,124,6.0,168.6,43.4,Completed
PAY-04900,SAT-0022,MIS-004900,SAR Radar,571,6.0,239.4,56.5,Completed
PAY-04901,SAT-0038,MIS-004901,Multispectral Sensor,364,4.63,184.2,45.7,Completed
PAY-04902,SAT-0033,MIS-004902,Thermal Sensor,462,5.28,199.8,48.8,Completed
PAY-04903,SAT-0050,MIS-004903,SAR Radar,348,6.0,43.8,22.5,Completed
PAY-04904,SAT-0094,MIS-004904,Thermal Sensor,643,3.6,177.6,44.1,Completed
PAY-04905,SAT-0097,MIS-004905,Camera,444,4.75,333.0,46.8,Completed
PAY-04906,SAT-0027,MIS-004906,Multispectral Sensor,1422,5.56,300.0,60.5,Completed
PAY-04907,SAT-0056,MIS-004907,Multispectral Sensor,613,0.5,52.8,26.2,Completed
PAY-04908,SAT-0071,MIS-004908,Thermal Sensor,1219,0.5,103.2,34.0,Completed
PAY-04909,SAT-0045,MIS-004909,Multispectral Sensor,283,1.55,66.0,28.1,Completed
PAY-04910,SAT-0066,MIS-004910,SAR Radar,1369,6.0,113.4,36.6,Completed
PAY-04911,SAT-0052,MIS-004911,Camera,960,2.31,264.0,45.0,Completed
PAY-04912,SAT-0087,MIS-004912,Thermal Sensor,1414,0.5,124.2,30.8,Completed
PAY-04913,SAT-0040,MIS-004913,SAR Radar,1102,6.0,142.2,36.1,Completed
PAY-04914,SAT-0007,MIS-004914,Communication Antenna,416,0.5,44.4,21.1,Completed
PAY-04915,SAT-0046,MIS-004915,Communication Antenna,1141,1.78,142.8,31.9,Completed
PAY-04916,SAT-0075,MIS-004916,Communication Antenna,1329,5.13,269.4,62.3,Completed
PAY-04917,SAT-0074,MIS-004917,SAR Radar,1108,6.0,97.8,26.9,Completed
PAY-04918,SAT-0012,MIS-004918,Thermal Sensor,1077,2.23,169.2,38.1,Completed
PAY-04919,SAT-0035,MIS-004919,Thermal Sensor,726,6.26,253.8,58.0,Completed
PAY-04920,SAT-0039,MIS-004920,Camera,1038,1.12,207.0,34.0,Completed
PAY-04921,SAT-0018,MIS-004921,Multispectral Sensor,949,2.28,163.8,40.9,Completed
PAY-04922,SAT-0098,MIS-004922,SAR Radar,1185,6.0,253.2,62.2,Completed
PAY-04923,SAT-0009,MIS-004923,Thermal Sensor,1192,3.77,216.6,53.9,Completed
PAY-04924,SAT-0011,MIS-004924,Communication Antenna,811,0.86,81.0,32.5,Completed
PAY-04925,SAT-0074,MIS-004925,SAR Radar,896,6.0,195.0,48.1,Completed
PAY-04926,SAT-0061,MIS-004926,Communication Antenna,1299,0.5,121.8,34.9,Completed
PAY-04927,SAT-0088,MIS-004927,Camera,75,1.57,86.0,26.0,Completed
PAY-04928,SAT-0099,MIS-004928,SAR Radar,98,6.0,193.2,52.9,Completed
PAY-04929,SAT-0068,MIS-004929,Multispectral Sensor,272,0.5,30.6,22.9,Completed
PAY-04930,SAT-0049,MIS-004930,Thermal Sensor,1065,3.5,198.6,52.3,Completed
PAY-04931,SAT-0072,MIS-004931,Communication Antenna,783,4.78,215.4,54.5,Completed
PAY-04932,SAT-0054,MIS-004932,SAR Radar,1285,6.0,228.6,51.4,Completed
PAY-04933,SAT-0024,MIS-004933,Communication Antenna,1119,5.98,276.0,57.4,Completed
PAY-04934,SAT-0020,MIS-004934,Communication Antenna,773,0.74,76.2,30.5,Completed
PAY-04935,SAT-0079,MIS-004935,SAR Radar,1126,6.0,300.0,62.3,Completed
PAY-04936,SAT-0052,MIS-004936,SAR Radar,908,6.0,149.4,36.3,Completed
PAY-04937,SAT-0091,MIS-004937,Thermal Sensor,1318,0.5,109.2,30.8,Completed
PAY-04938,SAT-0079,MIS-004938,Multispectral Sensor,1175,7.1,300.0,61.0,Completed
PAY-04939,SAT-0024,MIS-004939,Communication Antenna,202,3.41,141.6,36.0,Completed
PAY-04940,SAT-0071,MIS-004940,Multispectral Sensor,349,6.35,211.2,59.2,Completed
PAY-04941,SAT-0041,MIS-004941,Thermal Sensor,706,5.27,218.4,57.6,Completed
PAY-04942,SAT-0013,MIS-004942,Multispectral Sensor,277,5.97,220.8,51.6,Completed
PAY-04943,SAT-0056,MIS-004943,Communication Antenna,324,2.4,114.0,26.9,Completed
PAY-04944,SAT-0033,MIS-004944,Thermal Sensor,463,5.25,201.0,46.7,Completed
PAY-04945,SAT-0050,MIS-004945,Camera,1003,0.5,163.0,31.5,Completed
PAY-04946,SAT-0035,MIS-004946,SAR Radar,282,6.0,253.2,58.8,Completed
PAY-04947,SAT-0070,MIS-004947,SAR Radar,511,6.0,91.8,25.9,Completed
PAY-04948,SAT-0058,MIS-004948,Communication Antenna,217,5.31,169.2,49.3,Completed
PAY-04949,SAT-0059,MIS-004949,SAR Radar,829,6.0,79.2,23.6,Completed
PAY-04950,SAT-0096,MIS-004950,Thermal Sensor,451,0.91,47.4,26.1,Completed
PAY-04951,SAT-0073,MIS-004951,Thermal Sensor,643,6.14,235.2,54.4,Completed
PAY-04952,SAT-0030,MIS-004952,Multispectral Sensor,163,5.39,167.4,42.5,Completed
PAY-04953,SAT-0041,MIS-004953,Thermal Sensor,66,4.98,160.8,47.6,Completed
PAY-04954,SAT-0068,MIS-004954,Communication Antenna,315,2.68,104.4,32.2,Completed
PAY-04955,SAT-0033,MIS-004955,Thermal Sensor,204,2.81,91.2,32.1,Completed
PAY-04956,SAT-0001,MIS-004956,Communication Antenna,603,7.27,280.8,60.3,Completed
PAY-04957,SAT-0069,MIS-004957,Communication Antenna,841,5.07,230.4,50.7,Completed
PAY-04958,SAT-0024,MIS-004958,Thermal Sensor,1185,7.57,300.0,66.2,Completed
PAY-04959,SAT-0037,MIS-004959,Camera,544,4.02,287.0,41.0,Completed
PAY-04960,SAT-0004,MIS-004960,Camera,99,2.76,168.0,34.9,Completed
PAY-04961,SAT-0020,MIS-004961,Multispectral Sensor,1328,2.01,159.0,43.6,Completed
PAY-04962,SAT-0029,MIS-004962,Communication Antenna,791,0.5,80.4,22.2,Completed
PAY-04963,SAT-0062,MIS-004963,Multispectral Sensor,921,0.77,87.0,27.4,Completed
PAY-04964,SAT-0041,MIS-004964,Multispectral Sensor,1297,4.76,258.6,57.6,Completed
PAY-04965,SAT-0061,MIS-004965,Camera,179,6.9,414.0,54.5,Completed
PAY-04966,SAT-0014,MIS-004966,Camera,682,3.33,296.0,45.2,Completed
PAY-04967,SAT-0094,MIS-004967,Communication Antenna,1403,7.0,300.0,66.4,Completed
PAY-04968,SAT-0083,MIS-004968,Communication Antenna,951,2.44,151.2,38.2,Completed
PAY-04969,SAT-0098,MIS-004969,Camera,956,2.72,276.0,35.6,Completed
PAY-04970,SAT-0070,MIS-004970,Communication Antenna,831,5.67,251.4,53.5,Completed
PAY-04971,SAT-0013,MIS-004971,SAR Radar,417,6.0,229.2,53.1,Completed
PAY-04972,SAT-0014,MIS-004972,Communication Antenna,696,2.81,130.8,40.6,Completed
PAY-04973,SAT-0092,MIS-004973,SAR Radar,805,6.0,191.4,42.6,Completed
PAY-04974,SAT-0059,MIS-004974,Communication Antenna,836,6.76,300.0,64.2,Completed
PAY-04975,SAT-0020,MIS-004975,Communication Antenna,1240,5.78,299.4,64.6,Completed
PAY-04976,SAT-0086,MIS-004976,SAR Radar,369,6.0,145.8,44.6,Completed
PAY-04977,SAT-0028,MIS-004977,Multispectral Sensor,1246,6.99,300.0,60.6,Completed
PAY-04978,SAT-0030,MIS-004978,Multispectral Sensor,322,6.5,220.2,53.7,Completed
PAY-04979,SAT-0017,MIS-004979,SAR Radar,203,6.0,94.2,30.6,Completed
PAY-04980,SAT-0096,MIS-004980,Thermal Sensor,954,3.85,201.6,51.8,Completed
PAY-04981,SAT-0054,MIS-004981,Camera,1015,4.81,388.0,50.6,Completed
PAY-04982,SAT-0073,MIS-004982,Communication Antenna,1171,2.57,177.6,44.9,Completed
PAY-04983,SAT-0072,MIS-004983,Thermal Sensor,910,1.39,126.0,31.3,Completed
PAY-04984,SAT-0053,MIS-004984,Communication Antenna,1352,2.52,199.2,45.4,Completed
PAY-04985,SAT-0052,MIS-004985,Camera,504,4.65,321.0,51.4,Completed
PAY-04986,SAT-0029,MIS-004986,Camera,941,7.5,498.0,63.8,Completed
PAY-04987,SAT-0006,MIS-004987,Camera,1118,3.17,288.0,49.1,Completed
PAY-04988,SAT-0065,MIS-004988,Thermal Sensor,1282,6.96,300.0,60.6,Completed
PAY-04989,SAT-0014,MIS-004989,Thermal Sensor,385,4.83,179.4,42.3,Completed
PAY-04990,SAT-0091,MIS-004990,Thermal Sensor,1052,6.72,300.0,58.6,Completed
PAY-04991,SAT-0095,MIS-004991,Camera,1054,0.61,167.0,27.1,Completed
PAY-04992,SAT-0010,MIS-004992,Multispectral Sensor,112,6.84,236.4,53.5,Completed
PAY-04993,SAT-0026,MIS-004993,SAR Radar,292,6.0,245.4,61.5,Completed
PAY-04994,SAT-0022,MIS-004994,Thermal Sensor,494,1.98,96.0,29.6,Completed
PAY-04995,SAT-0055,MIS-004995,Communication Antenna,792,0.5,75.0,23.6,Completed
PAY-04996,SAT-0002,MIS-004996,SAR Radar,1134,6.0,253.2,55.2,Completed
PAY-04997,SAT-0016,MIS-004997,Camera,330,6.69,411.0,60.2,Completed
PAY-04998,SAT-0061,MIS-004998,Camera,1134,3.6,350.0,45.6,Completed
PAY-04999,SAT-0053,MIS-004999,Multispectral Sensor,1053,4.99,231.6,55.4,Completed
PAY-05000,SAT-0082,MIS-005000,SAR Radar,1128,6.0,215.4,52.1,Completed
PAY-05001,SAT-0046,MIS-005001,Camera,610,4.84,328.0,48.5,Completed
PAY-05002,SAT-0065,MIS-005002,Thermal Sensor,170,7.0,237.6,53.9,Completed
PAY-05003,SAT-0098,MIS-005003,Multispectral Sensor,420,5.22,198.6,51.2,Completed
PAY-05004,SAT-0072,MIS-005004,Camera,159,7.41,402.0,63.1,Completed
PAY-05005,SAT-0039,MIS-005005,Thermal Sensor,1029,4.26,199.8,53.2,Completed
PAY-05006,SAT-0092,MIS-005006,Thermal Sensor,1051,2.46,162.0,39.2,Completed
PAY-05007,SAT-0026,MIS-005007,Camera,1237,5.12,419.0,60.4,Completed
PAY-05008,SAT-0054,MIS-005008,Multispectral Sensor,169,6.96,247.8,52.1,Completed
PAY-05009,SAT-0098,MIS-005009,Communication Antenna,1122,0.83,95.4,27.8,Completed
PAY-05010,SAT-0081,MIS-005010,Thermal Sensor,228,0.5,29.4,20.3,Completed
PAY-05011,SAT-0015,MIS-005011,Camera,246,7.13,407.0,51.3,Completed
PAY-05012,SAT-0052,MIS-005012,Thermal Sensor,1165,5.89,276.0,59.5,Completed
PAY-05013,SAT-0059,MIS-005013,Camera,85,3.16,137.0,36.2,Completed
PAY-05014,SAT-0064,MIS-005014,Communication Antenna,409,0.91,50.4,23.4,Completed
PAY-05015,SAT-0092,MIS-005015,Communication Antenna,1003,6.73,300.0,57.9,Completed
PAY-05016,SAT-0054,MIS-005016,SAR Radar,1149,6.0,135.0,39.4,Completed
PAY-05017,SAT-0043,MIS-005017,Multispectral Sensor,639,6.75,270.0,57.5,Completed
PAY-05018,SAT-0072,MIS-005018,SAR Radar,828,6.0,157.2,35.1,Completed
PAY-05019,SAT-0015,MIS-005019,Camera,524,1.53,154.0,35.0,Completed
PAY-05020,SAT-0098,MIS-005020,Thermal Sensor,1113,1.41,132.6,28.9,Completed
PAY-05021,SAT-0011,MIS-005021,Thermal Sensor,1313,6.11,289.2,66.0,Completed
PAY-05022,SAT-0067,MIS-005022,SAR Radar,532,6.0,153.6,41.7,Completed
PAY-05023,SAT-0076,MIS-005023,SAR Radar,951,6.0,195.0,47.9,Completed
PAY-05024,SAT-0045,MIS-005024,Communication Antenna,30,2.65,81.0,31.4,Completed
PAY-05025,SAT-0043,MIS-005025,SAR Radar,742,6.0,220.2,53.3,Completed
PAY-05026,SAT-0059,MIS-005026,SAR Radar,1345,6.0,300.0,65.4,Completed
PAY-05027,SAT-0005,MIS-005027,Communication Antenna,660,2.98,132.6,38.7,Completed
PAY-05028,SAT-0020,MIS-005028,Camera,545,7.46,448.0,62.1,Completed
PAY-05029,SAT-0029,MIS-005029,Multispectral Sensor,534,1.34,89.4,32.4,Completed
PAY-05030,SAT-0046,MIS-005030,Camera,835,4.11,296.0,44.8,Completed
PAY-05031,SAT-0066,MIS-005031,Communication Antenna,1217,3.97,216.0,50.8,Completed
PAY-05032,SAT-0060,MIS-005032,Thermal Sensor,390,4.75,183.6,51.4,Completed
PAY-05033,SAT-0071,MIS-005033,Camera,201,0.5,43.0,18.3,Completed
PAY-05034,SAT-0010,MIS-005034,SAR Radar,1266,6.0,182.4,40.8,Completed
PAY-05035,SAT-0001,MIS-005035,Thermal Sensor,45,4.13,118.8,31.7,Completed
PAY-05036,SAT-0007,MIS-005036,Camera,1089,2.8,294.0,43.8,Completed
PAY-05037,SAT-0059,MIS-005037,SAR Radar,1056,6.0,87.6,23.6,Completed
PAY-05038,SAT-0049,MIS-005038,Camera,754,1.52,178.0,38.3,Completed
PAY-05039,SAT-0086,MIS-005039,Communication Antenna,180,4.81,175.2,51.2,Completed
PAY-05040,SAT-0091,MIS-005040,SAR Radar,404,6.0,230.4,46.5,Completed
PAY-05041,SAT-0082,MIS-005041,Camera,416,4.07,267.0,38.6,Completed
PAY-05042,SAT-0047,MIS-005042,Communication Antenna,904,1.89,123.6,33.9,Completed
PAY-05043,SAT-0036,MIS-005043,Communication Antenna,811,2.31,146.4,34.7,Completed
PAY-05044,SAT-0028,MIS-005044,Communication Antenna,1048,5.31,238.2,52.1,Completed
PAY-05045,SAT-0085,MIS-005045,Thermal Sensor,1052,2.35,171.0,37.4,Completed
PAY-05046,SAT-0056,MIS-005046,Camera,1084,4.13,343.0,45.2,Completed
PAY-05047,SAT-0003,MIS-005047,Camera,39,7.45,378.0,59.8,Completed
PAY-05048,SAT-0035,MIS-005048,Communication Antenna,790,3.36,188.4,47.3,Completed
PAY-05049,SAT-0044,MIS-005049,Communication Antenna,890,6.01,254.4,64.1,Completed
